,id,wave,months_since_treat,count,treat,treat2,meet,meet2,tprofits,delta_profits,delta_profits_c,delta_profits_b,trevenue,price,cprice,delta_meet,difficulties,mentorbenefit,discuss,discussever,otherinvest,loanlastyear,marketing,temployeesnumber,I_emp,twagebill,tinventorystock,tweekopen,keeps_some_records,supplierswitch,new_product,z_business_score,z_marketing_score,marketing_score,competitorprice,competitorproduct,sales,upsell,do_advert,z_stock_score,stock_score,supplierhaggle,suppliercompare,stockout,z_record_score,record_score,everysale,consultrecords,budget,class,mentorL,mentorM,mentorH,exit,secondaryedu_M,mentorL_ba,mentorM_ba,mentorH_ba,mentor_hs,mentor_ps,profit_b,tprofits_b,emp_b,emp_b2,I_emp_b,age_b,lage_b,businessage_b,sec0_b,sec1_b,sec2_b,sec3_b,sec4_b,sec0_0,sec0_1,sec0_2,sec0_3,sec0_4,sec0_5,sec0_6,sec0_7,sec0_8,sec0_9,sec0_10,sec1_1,sec1_2,sec1_3,sec1_4,sec1_5,sec1_6,sec2_0,sec2_1,sec2_2,sec2_3,sec2_4,sec2_5,sec2_6,sec2_7,sec3_0,sec3_1,sec3_2,sec3_3,sec3_4,sec3_5,sec3_6,sec3_7,formalaccount_b,credit_b,bankaccount_b,loan_b,secondaryedu_b,advert_b,retail_b,manu_b,serv_b,food_b,keeps_some_records_b,marketing_b
220,1076.0,1.0,1.0,6.0,4.0,4.0,1.0,1.0,1155.0,-0.9545121,-0.40581942,-2.56395,,,,,,,7,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,15000.0,3000.0,0.0,,0.0,27.0,3.295837,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
221,1076.0,3.0,3.0,6.0,4.0,4.0,0.0,0.0,1000.0,-0.14410019,-0.6435895,-2.7080503,5000.0,,,-1.0,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,15000.0,3000.0,0.0,,0.0,27.0,3.295837,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
222,1076.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,500.0,-0.6931472,-1.3518286,-3.4011974,1500.0,,,1.0,,,1,,0.0,,0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,15000.0,3000.0,0.0,,0.0,27.0,3.295837,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
223,1076.0,5.0,7.0,6.0,4.0,4.0,0.0,0.0,3500.0,1.9459105,0.36165285,-1.455287,8000.0,500.0,320.0,-1.0,0 9 10,change hours of operation,,,0.0,,0,0.0,0.0,0.0,6000.0,60.0,1.0,1.0,0.0,0.32299593,-1.2278992,0.0,0.0,0.0,0.0,0.0,0.0,1.1158162,2.0,1.0,1.0,0.0,0.9574194,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,15000.0,3000.0,0.0,,0.0,27.0,3.295837,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
224,1076.0,6.0,12.0,6.0,4.0,4.0,0.0,0.0,4700.0,0.29479885,0.8678088,-1.1604881,8700.0,250.0,100.0,0.0,,specific business skills,, 1 2 3 4 6 7,0.0,0.0,0,0.0,0.0,0.0,7000.0,48.0,1.0,,0.0,1.7647969,1.7654803,4.0,1.0,1.0,1.0,1.0,0.0,0.19038554,1.0,1.0,0.0,0.0,1.4723244,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,15000.0,3000.0,0.0,,0.0,27.0,3.295837,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
225,1076.0,7.0,17.0,6.0,4.0,4.0,,,1500.0,-1.142097,-0.27427578,-2.3025851,5000.0,500.0,250.0,0.0,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,15000.0,3000.0,0.0,,0.0,27.0,3.295837,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
226,1086.0,0.0,-2.0,5.0,2.0,4.0,,0.0,1200.0,,-0.47041512,,,,,,0 2 8,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,1200.0,0.0,,0.0,33.0,3.4965076,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
227,1086.0,1.0,1.0,5.0,4.0,4.0,,,600.0,-0.6931472,-1.0607452,-2.3025846,,,,,,,,,0.0,,0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,6000.0,1200.0,0.0,,0.0,33.0,3.4965076,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
228,1086.0,2.0,2.0,5.0,4.0,4.0,1.0,1.0,2800.0,1.5404449,0.6274929,-0.7621398,,,,,,,5,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,6000.0,1200.0,0.0,,0.0,33.0,3.4965076,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
229,1086.0,3.0,3.0,5.0,4.0,4.0,1.0,1.0,2900.0,0.0350914,0.42112112,-0.7270484,,,,0.0,,,1 2 5,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,6000.0,1200.0,0.0,,0.0,33.0,3.4965076,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
230,1086.0,5.0,7.0,5.0,4.0,4.0,0.0,0.0,2000.0,-0.37156343,-0.19796324,-1.0986118,4000.0,10.0,6.0,-1.0,0 3 8,specific business skills,,,0.0,,0,0.0,0.0,0.0,700.0,54.0,1.0,0.0,1.0,0.32299593,-1.2278992,0.0,0.0,0.0,0.0,0.0,0.0,1.1158162,2.0,1.0,1.0,0.0,0.9574194,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,6000.0,1200.0,0.0,,0.0,33.0,3.4965076,5.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
231,1086.0,6.0,12.0,5.0,4.0,4.0,0.0,0.0,3500.0,0.5596161,0.57300997,-0.53899574,7000.0,50.0,40.0,0.0,,gave financial help (loans or cash),, 1 6 7 9 10,0.0,1.0,0,0.0,0.0,0.0,8000.0,98.0,1.0,,0.0,-0.24897549,-0.27161235,1.0,0.0,0.0,1.0,0.0,0.0,0.19038554,1.0,1.0,0.0,0.0,-0.35768333,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,6000.0,1200.0,0.0,,0.0,33.0,3.4965076,5.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
232,1091.0,0.0,-2.0,5.0,2.0,2.0,,,1800.0,,-0.06494999,,,,,,0 2 10,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,0.0,,0.0,27.0,3.295837,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
233,1091.0,1.0,1.0,5.0,2.0,2.0,,,3500.0,0.6649766,0.70284367,-0.94446087,,,,,,,,,0.0,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,0.0,,0.0,27.0,3.295837,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
234,1091.0,3.0,3.0,5.0,2.0,2.0,,,400.0,-2.169054,-1.5598803,-3.113515,1200.0,,,,,,,,0.0,,0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,0.0,,0.0,27.0,3.295837,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
235,1091.0,5.0,7.0,5.0,2.0,2.0,,,250.0,-0.4700036,-2.2774048,-3.5835185,800.0,5.0,200.0,,3,,,,0.0,,0,0.0,0.0,0.0,500.0,48.0,0.0,0.0,0.0,-1.3705503,-0.41210315,1.0,1.0,0.0,0.0,0.0,0.0,-1.1627979,0.0,0.0,0.0,0.0,-1.2714529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,0.0,,0.0,27.0,3.295837,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
236,1091.0,6.0,12.0,5.0,2.0,2.0,,,300.0,0.18232155,-1.8837261,-3.401197,600.0,10.0,5.0,,,,,,0.0,0.0,0,0.0,0.0,0.0,600.0,24.0,1.0,,0.0,-0.24897549,-0.9506432,0.0,0.0,0.0,0.0,0.0,0.0,0.19038554,1.0,1.0,0.0,0.0,0.55732054,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,0.0,,0.0,27.0,3.295837,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
237,1091.0,7.0,17.0,5.0,2.0,2.0,,,100.0,-1.0986123,-2.982326,-4.4998093,450.0,50.0,20.0,,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,9000.0,1800.0,0.0,,0.0,27.0,3.295837,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
238,1157.0,0.0,-2.0,6.0,2.0,3.0,,,1800.0,,-0.06494999,,,,,,2 3 9,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,1.0,1.0,1.0,24.0,3.1780539,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
239,1157.0,1.0,1.0,6.0,3.0,3.0,,,5000.0,1.0216508,1.0595179,-0.5877867,,,,,,,,,0.0,,1,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,1.0,1.0,1.0,24.0,3.1780539,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
240,1157.0,3.0,3.0,6.0,3.0,3.0,,,4000.0,-0.22314358,0.7427044,-0.81093025,6000.0,,,,,,,,0.0,,1,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,1.0,1.0,1.0,24.0,3.1780539,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
241,1157.0,4.0,4.0,6.0,3.0,3.0,,,3600.0,-0.10536003,0.62225246,-0.9162903,5000.0,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,1.0,1.0,1.0,24.0,3.1780539,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
242,1157.0,5.0,7.0,6.0,3.0,3.0,,,4500.0,0.22314358,0.612967,-0.6931467,6000.0,50.0,120.0,,0 2,,,,0.0,,1,0.0,0.0,0.0,1000.0,54.0,1.0,0.0,0.0,1.169769,2.035285,4.0,1.0,1.0,1.0,0.0,1.0,-1.1627979,0.0,0.0,0.0,0.0,0.9574194,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,1.0,1.0,1.0,24.0,3.1780539,3.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
243,1157.0,6.0,12.0,6.0,3.0,3.0,,,500.0,-2.1972246,-1.3729005,-2.8903713,2000.0,500.0,200.0,,,,,,0.0,1.0,0,0.0,0.0,0.0,2000.0,12.0,0.0,,0.0,-1.4572389,-0.27161235,1.0,0.0,0.0,0.0,1.0,0.0,-2.0140784,-1.0,0.0,0.0,1.0,-1.2726872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9000.0,1800.0,1.0,1.0,1.0,24.0,3.1780539,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
244,1157.0,7.0,17.0,6.0,3.0,3.0,,,4000.0,2.079441,0.706553,-0.81093025,6000.0,1000.0,500.0,,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,9000.0,1800.0,1.0,1.0,1.0,24.0,3.1780539,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
245,1429.0,0.0,-2.0,6.0,2.0,2.0,,,2400.0,,0.22273207,,,,,,2 10 11,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.0,,0.0,29.0,3.3672957,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
246,1429.0,1.0,1.0,6.0,2.0,2.0,,,500.0,-1.5686159,-1.2430668,-3.1780539,,,,,,,,,0.0,,0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.0,,0.0,29.0,3.3672957,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
247,1429.0,2.0,2.0,6.0,2.0,2.0,,,600.0,0.18232155,-0.91295195,-2.9957323,,,,,,,,,0.0,,1,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.0,,0.0,29.0,3.3672957,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
248,1429.0,4.0,4.0,6.0,2.0,2.0,,,600.0,0.0,-1.169507,-2.9957323,5700.0,,,,,,,,0.0,,0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.0,,0.0,29.0,3.3672957,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
249,1429.0,5.0,7.0,6.0,2.0,2.0,,,900.0,0.40546513,-0.9964709,-2.5902672,3700.0,50.0,2700.0,,0 3 8,,,,0.0,,0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,-1.3705503,-0.41210315,1.0,0.0,0.0,0.0,0.0,1.0,-1.1627979,0.0,0.0,0.0,0.0,-1.2714529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.0,,0.0,29.0,3.3672957,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
250,1429.0,6.0,12.0,6.0,2.0,2.0,,,930.0,0.032789707,-0.7523241,-2.5574775,930.0,180.0,,,,,,,0.0,0.0,0,0.0,0.0,0.0,0.0,45.0,0.0,,1.0,0.15377897,1.0864494,3.0,1.0,1.0,1.0,0.0,0.0,-0.91184646,0.0,0.0,0.0,0.0,-0.35768333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,12000.0,2400.0,0.0,,0.0,29.0,3.3672957,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
251,1429.0,7.0,17.0,6.0,2.0,2.0,,,3000.0,1.1711831,0.4188714,-1.3862944,5000.0,400.0,200.0,,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,,,,,,,12000.0,2400.0,0.0,,0.0,29.0,3.3672957,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
252,1449.0,0.0,-2.0,6.0,2.0,4.0,,0.0,3200.0,,0.51041365,,,,,,0 1 8 10,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,3200.0,0.0,,0.0,30.0,3.4011974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
253,1449.0,1.0,1.0,6.0,4.0,4.0,,,6000.0,0.6286087,1.2418394,-0.98082924,,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,16000.0,3200.0,0.0,,0.0,30.0,3.4011974,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
254,1449.0,2.0,2.0,6.0,4.0,4.0,,,2000.0,-1.0986118,0.29102087,-2.079441,,,,,,,,,0.0,,0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,16000.0,3200.0,0.0,,0.0,30.0,3.4011974,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
255,1449.0,3.0,3.0,6.0,4.0,4.0,0.0,0.0,400.0,-1.609438,-1.5598803,-3.688879,,,,,,,,,0.0,,1,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,16000.0,3200.0,0.0,,0.0,30.0,3.4011974,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
256,1449.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1000.0,0.91629076,-0.6586814,-2.7725883,3000.0,,,1.0,,,1 2 3 4 5 6 7 8 9 10 11,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,16000.0,3200.0,0.0,,0.0,30.0,3.4011974,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
257,1449.0,6.0,12.0,6.0,4.0,4.0,0.0,0.0,0.0,,,,,,,-1.0,,specific business skills,, 1 5 7,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.4572389,-0.9506432,0.0,0.0,0.0,0.0,0.0,0.0,-0.91184646,0.0,0.0,0.0,0.0,-1.2726872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,16000.0,3200.0,0.0,,0.0,30.0,3.4011974,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
258,1449.0,7.0,17.0,6.0,4.0,4.0,,,0.0,,,,,,,0.0,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,16000.0,3200.0,0.0,,0.0,30.0,3.4011974,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
259,1507.0,0.0,-2.0,7.0,2.0,3.0,,,3000.0,,0.44587564,,,,,,0 2 9,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,15000.0,3000.0,0.0,,0.0,35.0,3.5553482,5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
260,1507.0,1.0,1.0,7.0,3.0,3.0,,,1400.0,-0.7621403,-0.21344757,-2.3715782,,,,,,,,,0.0,,1,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,15000.0,3000.0,0.0,,0.0,35.0,3.5553482,5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
261,1507.0,2.0,2.0,7.0,3.0,3.0,,,1500.0,0.06899309,0.0033388138,-2.3025851,,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,15000.0,3000.0,0.0,,0.0,35.0,3.5553482,5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
262,1507.0,3.0,3.0,7.0,3.0,3.0,,,3200.0,0.7576852,0.5195608,-1.5449,6500.0,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,15000.0,3000.0,0.0,,0.0,35.0,3.5553482,5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
263,1507.0,4.0,4.0,7.0,3.0,3.0,,,0.0,,,,,,,,,,,,0.0,,0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,15000.0,3000.0,0.0,,0.0,35.0,3.5553482,5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
